CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Ambod BO,382845,BO,Delivery,GANDHINAGAR,GUJARAT,23.42,72.71
Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Golthara BO,382735,BO,Delivery,GANDHINAGAR,GUJARAT,23.37,72.1
Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Isand BO,382740,BO,Delivery,GANDHINAGAR,GUJARAT,22.13,72.21
Karnataka Circle,North Karnataka Region,Kalaburagi Division,Buragpalli B.O,585214,BO,Delivery,KALABURAGI,KARNATAKA,16.9,77.43
Karnataka Circle,North Karnataka Region,Kalaburagi Division,Madbool B.O,585317,BO,Delivery,KALABURAGI,KARNATAKA,17.19,77.15
Karnataka Circle,North Karnataka Region,Kalaburagi Division,Dugnoor B.O,585318,BO,Delivery,KALABURAGI,KARNATAKA,16.88,77.36
Karnataka Circle,North Karnataka Region,Kalaburagi Division,Chamnal B.O,585309,BO,Delivery,YADGIR,KARNATAKA,16.72,76.64
Karnataka Circle,North Karnataka Region,Kalaburagi Division,Kulkunta B.O,585218,BO,Delivery,KALABURAGI,KARNATAKA,16.94,76.99
Karnataka Circle,North Karnataka Region,Bidar Division,Basavakalyan Eng College B.O,585327,BO,Non Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Kalaburagi Division,Kolihal B.O,585215,BO,Delivery,YADGIR,KARNATAKA,16.49,76.46
Karnataka Circle,North Karnataka Region,Kalaburagi Division,Munirbommanahalli B.O,585216,BO,Delivery,YADGIR,KARNATAKA,16.65,76.42
Karnataka Circle,North Karnataka Region,Kalaburagi Division,Peth Ammapur B.O,585224,BO,Delivery,YADGIR,KARNATAKA,16.532229,76.671591
Karnataka Circle,North Karnataka Region,Kalaburagi Division,Rukmapur B.O,585290,BO,Delivery,YADGIR,KARNATAKA,16.51,76.78
Karnataka Circle,North Karnataka Region,Kalaburagi Division,Balkal B.O,585319,BO,Delivery,YADGIR,KARNATAKA,16.77,77.03
Karnataka Circle,North Karnataka Region,Bidar Division,Ghodwadi B.O,585418,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Markhal B.O,585414,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Karnataka Circle,North Karnataka Region,Bidar Division,Dakulgi B.O,585415,BO,Delivery,BIDAR,KARNATAKA,NA,NA
Chattisgarh Circle,DivReportingCircle,Bastar Division,Talnar B.O,494221,BO,Delivery,BASTAR,CHHATTISGARH,NA,NA
Himachal Pradesh Circle,DivReportingCircle,Shimla Division,Charoli BO,171217,BO,Delivery,SHIMLA,HIMACHAL PRADESH,31.2145,77.40645
Himachal Pradesh Circle,DivReportingCircle,Shimla Division,Jhalta BO,171216,BO,Delivery,SHIMLA,HIMACHAL PRADESH,31.21002,77.406963
Himachal Pradesh Circle,DivReportingCircle,Hamirpur Division,Khuthrin BO,176043,BO,Delivery,HAMIRPUR,HIMACHAL PRADESH,31.6861,76.5213
Himachal Pradesh Circle,DivReportingCircle,Hamirpur Division,Karohta BO,176044,BO,Delivery,HAMIRPUR,HIMACHAL PRADESH,31.5951,76.6607
Himachal Pradesh Circle,DivReportingCircle,Hamirpur Division,Karot BO,176108,BO,Delivery,HAMIRPUR,HIMACHAL PRADESH,31.8338,76.5054
Himachal Pradesh Circle,DivReportingCircle,Shimla Division,Pahal BO,171007,BO,Delivery,SHIMLA,HIMACHAL PRADESH,31.02503,77.406037
Himachal Pradesh Circle,DivReportingCircle,Shimla Division,Khunni BO,171213,BO,Delivery,SHIMLA,HIMACHAL PRADESH,31.215,77.235
Himachal Pradesh Circle,DivReportingCircle,Shimla Division,Kedi BO,171210,BO,Delivery,SHIMLA,HIMACHAL PRADESH,31.335,77.4685
Bihar Circle,DivReportingCircle,Vaishali Division,Paharpur BO,844508,BO,Delivery,VAISHALI,BIHAR,25.568626,85.344418
Bihar Circle,DivReportingCircle,Vaishali Division,Jarang Rampur BO,844123,BO,Delivery,VAISHALI,BIHAR,85.250603,25.904615
Bihar Circle,DivReportingCircle,Patna Division,ANDA BO,801113,BO,Delivery,PATNA,BIHAR,25.2123123,85.1313544
Bihar Circle,DivReportingCircle,Vaishali Division,Panapur Langa BO,844124,BO,Delivery,VAISHALI,BIHAR,85.336099,25.740984
Karnataka Circle,North Karnataka Region,Bagalkot Division,Parvati B.O,587203,BO,Delivery,BAGALKOTE,KARNATAKA,16.0357,75.7663
Karnataka Circle,North Karnataka Region,Bagalkot Division,Bevinmatti B.O,587112,BO,Delivery,BAGALKOTE,KARNATAKA,16.0496,75.7895
Jharkhand Circle,DivReportingCircle,Singhbhum Division,Kendu BO,833102,BO,Delivery,WEST SINGHBHUM,JHARKHAND,5.27584,73.0103
Karnataka Circle,North Karnataka Region,Belagavi Division,Kadabi B.O,591129,BO,Delivery,BELAGAVI,KARNATAKA,16.01,74.95
Bihar Circle,DivReportingCircle,Vaishali Division,Chakjamal BO,844509,BO,Delivery,VAISHALI,BIHAR,85.462574,25.659549
Bihar Circle,DivReportingCircle,Vaishali Division,Anjani BO,844125,BO,Delivery,VAISHALI,BIHAR,85.276175,25.782457
Bihar Circle,DivReportingCircle,Vaishali Division,Chitrauli BO,844126,BO,Delivery,VAISHALI,BIHAR,25.799575,85.461434
Bihar Circle,Muzaffarpur Region,Muzaffarpur Division,Karja BO,843106,BO,Delivery,MUZAFFARPUR,BIHAR,26.106141,85.263732
Bihar Circle,Muzaffarpur Region,Muzaffarpur Division,Berua BO,843122,BO,Delivery,MUZAFFARPUR,BIHAR,26.1471392,85.1362629
Karnataka Circle,South Karnataka Region,Hassan Division,Jodihandankere B.O,573217,BO,Delivery,HASSAN,KARNATAKA,13.01,76.06
Karnataka Circle,South Karnataka Region,Hassan Division,Byadarahalli B.O,573128,BO,Delivery,HASSAN,KARNATAKA,12.88,76.08
Karnataka Circle,South Karnataka Region,Hassan Division,Harihalli B.O,573129,BO,Delivery,HASSAN,KARNATAKA,12.84,75.86
Karnataka Circle,South Karnataka Region,Hassan Division,Chikkahalli B.O,573130,BO,Delivery,HASSAN,KARNATAKA,12.65,76.06
Karnataka Circle,South Karnataka Region,Hassan Division,Markuli B.O,573212,BO,Delivery,HASSAN,KARNATAKA,12.93,76.19
Karnataka Circle,South Karnataka Region,Hassan Division,Kadabagala B.O,573218,BO,Delivery,HASSAN,KARNATAKA,12.91,75.99
Karnataka Circle,South Karnataka Region,Hassan Division,Agrahara B.O,573133,BO,Delivery,HASSAN,KARNATAKA,12.66,76.1
Karnataka Circle,South Karnataka Region,Hassan Division,Anandur B.O,573136,BO,Delivery,HASSAN,KARNATAKA,13.004,76.13
Jharkhand Circle,DivReportingCircle,Singhbhum Division,Salai BO,833106,BO,Delivery,WEST SINGHBHUM,JHARKHAND,22.3315,85.3374
Jharkhand Circle,DivReportingCircle,Singhbhum Division,Bara BO,833103,BO,Delivery,WEST SINGHBHUM,JHARKHAND,41.1171,16.8719
Jharkhand Circle,DivReportingCircle,Giridih Division,Hazari BO,829128,BO,Delivery,BOKARO,JHARKHAND,2447,8550
Jharkhand Circle,DivReportingCircle,Singhbhum Division,Kalaiya BO,832302,BO,Delivery,WEST SINGHBHUM,JHARKHAND,NA,NA
Gujarat Circle,Vadodara Region,Bardoli Division,Navagam BO,394185,BO,Delivery,SURAT,GUJARAT,21.2623083,72.9526934
Karnataka Circle,North Karnataka Region,Kalaburagi Division,Kurkunta B.O,585210,BO,Delivery,KALABURAGI,KARNATAKA,17.19,77.36
Karnataka Circle,North Karnataka Region,Dharwad Division,Kallur B.O,581206,BO,Delivery,DHARWAD,KARNATAKA,15.6178798,74.9837312
Karnataka Circle,North Karnataka Region,Dharwad Division,Harlapur B.O,581107,BO,Delivery,DHARWAD,KARNATAKA,15.121603,75.4158919
Karnataka Circle,North Karnataka Region,Dharwad Division,Ingalahalli B.O,581209,BO,Delivery,DHARWAD,KARNATAKA,15.4107932,75.3056636
Karnataka Circle,North Karnataka Region,Dharwad Division,Mattigatti B.O,580028,BO,Delivery,DHARWAD,KARNATAKA,15.113039,75.2127704
Bihar Circle,Muzaffarpur Region,Saran Division,Bhatwalia BO,841214,BO,Delivery,SARAN,BIHAR,25.852765,84.634878
Gujarat Circle,Ahmedabad HQ Region,Mahesana Division,Gadha BO,384001,BO,Delivery,MAHESANA,GUJARAT,23.660887,72.450224
Delhi Circle,DivReportingCircle,Delhi East Division,Mandoli Saboli BO,110093,BO,Non Delivery,NORTH EAST,DELHI,28.702185,77.30501
Karnataka Circle,North Karnataka Region,Kalaburagi Division,Habal B.O,585320,BO,Delivery,KALABURAGI,KARNATAKA,17.23,77.36
Chattisgarh Circle,DivReportingCircle,Durg Division,Limtara BO,490042,BO,Delivery,DURG,CHHATTISGARH,21.28561,81.469093
Chattisgarh Circle,DivReportingCircle,Durg Division,Girhola BO,490036,BO,Delivery,DURG,CHHATTISGARH,21.381926,81.444379
Chattisgarh Circle,DivReportingCircle,Durg Division,Jamgaon BO,491111,BO,Delivery,DURG,CHHATTISGARH,21.141945,81.522613
Chattisgarh Circle,DivReportingCircle,Durg Division,Newai BO,491107,BO,Delivery,DURG,CHHATTISGARH,21.145847,81.366064
Odisha Circle,DivReportingCircle,Balasore Division,Khan Nagar B.O,756060,BO,Delivery,BALESHWAR,ODISHA,21.4187066,86.8538916
Odisha Circle,DivReportingCircle,Balasore Division,Attapur B.O,756045,BO,Delivery,BALESHWAR,ODISHA,21.3116638,86.6185987
Karnataka Circle,South Karnataka Region,Hassan Division,Donigal B.O,573134,BO,Delivery,HASSAN,KARNATAKA,12.91,75.76
Karnataka Circle,South Karnataka Region,Hassan Division,Kadaga B.O,573219,BO,Delivery,HASSAN,KARNATAKA,13.08,76.1
Gujarat Circle,Ahmedabad HQ Region,Mahesana Division,Jornang BO,384455,BO,Delivery,MAHESANA,GUJARAT,23.439803,72.441348
Gujarat Circle,Ahmedabad HQ Region,Mahesana Division,Asjol BO,384410,BO,Delivery,MAHESANA,GUJARAT,23.516637,72.181596
Gujarat Circle,Ahmedabad HQ Region,Mahesana Division,Bamosana BO,384120,BO,Delivery,MAHESANA,GUJARAT,23.68231,72.426016
Gujarat Circle,Ahmedabad HQ Region,Mahesana Division,Bhatasan BO,384450,BO,Delivery,MAHESANA,GUJARAT,23.386503,72.347392
Gujarat Circle,Ahmedabad HQ Region,Mahesana Division,Devrasan BO,384460,BO,Delivery,MAHESANA,GUJARAT,23.5621,72.448
Bihar Circle,Muzaffarpur Region,Saran Division,Narwan BO,841223,BO,Delivery,SARAN,BIHAR,25.902374,84.505754
Bihar Circle,Muzaffarpur Region,Saran Division,Keshri Mathia BO,841220,BO,Delivery,SARAN,BIHAR,25.980998,84.575488
Karnataka Circle,North Karnataka Region,Dharwad Division,Shirur B.O,581201,BO,Delivery,DHARWAD,KARNATAKA,15.6054774,75.1046387
Karnataka Circle,North Karnataka Region,Dharwad Division,Kavalgeri B.O,580006,BO,Delivery,DHARWAD,KARNATAKA,15.4703728,75.0181299
Karnataka Circle,North Karnataka Region,Dharwad Division,Halligeri B.O,580118,BO,Delivery,DHARWAD,KARNATAKA,15.3509268,74.9181671
Maharashtra Circle,Aurangabad Region,Osmanabad Division,Nilegaon B.O,413603,BO,Delivery,OSMANABAD,MAHARASHTRA,18.010041,76.0710641
Maharashtra Circle,Aurangabad Region,Osmanabad Division,Sukta B.O,413504,BO,Delivery,OSMANABAD,MAHARASHTRA,18.4495119,75.6758187
Maharashtra Circle,Aurangabad Region,Osmanabad Division,Dhanuri B.O,413604,BO,Delivery,OSMANABAD,MAHARASHTRA,17.863953,76.478571
Maharashtra Circle,Pune Region,Satara Division,Ambale B.O,415014,BO,Delivery,SATARA,MAHARASHTRA,17.3770329,73.901252
Karnataka Circle,North Karnataka Region,Dharwad Division,Yaliwal B.O,581207,BO,Delivery,DHARWAD,KARNATAKA,15.1744259,75.1918596
Karnataka Circle,North Karnataka Region,Dharwad Division,Bagadageri B.O,581196,BO,Delivery,DHARWAD,KARNATAKA,15.1900628,75.0410267
North Eastern Circle,North Eastern Region,Mizoram Division,Suangpuilawn B.O,796261,BO,Delivery,SAITUAL,MIZORAM,NA,NA
North Eastern Circle,North Eastern Region,Mizoram Division,Kanghmun 'S' B.O,796181,BO,Delivery,SERCHHIP,MIZORAM,NA,NA
Gujarat Circle,Vadodara Region,Panchmahals Division,Padhora BO,389365,BO,Delivery,PANCH MAHALS,GUJARAT,22.5462,73.6644
Gujarat Circle,Vadodara Region,Panchmahals Division,Motal BO,389002,BO,Delivery,PANCH MAHALS,GUJARAT,22.8754,73.5649
Gujarat Circle,Vadodara Region,Panchmahals Division,Ghansar Muvadi BO,389350,BO,Delivery,PANCH MAHALS,GUJARAT,22.4290733,73.459
Gujarat Circle,Vadodara Region,Panchmahals Division,Anika BO,389175,BO,Delivery,DOHAD,GUJARAT,23.092366,73.96229
Karnataka Circle,South Karnataka Region,Hassan Division,Gadenahalli B.O,573226,BO,Delivery,HASSAN,KARNATAKA,13.02,76.22
Karnataka Circle,South Karnataka Region,Hassan Division,Hongere B.O,573220,BO,Delivery,HASSAN,KARNATAKA,12.95,76.2
Karnataka Circle,South Karnataka Region,Hassan Division,Kumbarahalli B.O,573137,BO,Delivery,HASSAN,KARNATAKA,12.83,75.85
Jammukashmir Circle,DivReportingCircle,Srinagar Division,Ratnipora BO,192304,BO,Delivery,PULWAMA,JAMMU AND KASHMIR,33.920852,74.943838
Karnataka Circle,Bengaluru HQ Region,Channapatna Division,Doddabele B.O,562132,BO,Delivery,BENGALURU RURAL,KARNATAKA,13.22,77.33
Karnataka Circle,Bengaluru HQ Region,Channapatna Division,Harohalli B.O,562135,BO,Delivery,BENGALURU RURAL,KARNATAKA,13.31,77.75
Gujarat Circle,Vadodara Region,Panchmahals Division,Tarvadia Himat BO,389154,BO,Delivery,DOHAD,GUJARAT,22.8253,74.344
Haryana Circle,DivReportingCircle,Hissar Division,Jandwala Bishnoian BO,125101,BO,Delivery,SIRSA,HARYANA,29.7802222,74.5243055
Haryana Circle,DivReportingCircle,Hissar Division,Chadiwal BO,125110,BO,Delivery,SIRSA,HARYANA,29.3710277,75.1261388
Haryana Circle,DivReportingCircle,Hissar Division,Kheri Gangan BO,125049,BO,Delivery,HISAR,HARYANA,29.1594444,75.5712778
Gujarat Circle,Vadodara Region,Bardoli Division,Algat BO,394246,BO,Delivery,TAPI,GUJARAT,21.08852,73.44873
Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Sodpur B.O,454010,BO,Delivery,DHAR,MADHYA PRADESH,22.715001,88.387181
Jammukashmir Circle,DivReportingCircle,Jammu Division,Birpur BO,181133,BO,Delivery,SAMBA,JAMMU AND KASHMIR,32.636522,74.914135
Jammukashmir Circle,DivReportingCircle,Jammu Division,Darap BO,181132,BO,Delivery,JAMMU,JAMMU AND KASHMIR,32.306326,75.186222
Jammukashmir Circle,DivReportingCircle,Jammu Division,Rajinderpura BO,181143,BO,Delivery,SAMBA,JAMMU AND KASHMIR,32.266851,74.596705
Jammukashmir Circle,DivReportingCircle,Jammu Division,Gadigarh BO,181101,BO,Delivery,JAMMU,JAMMU AND KASHMIR,32.677529,74.852175
Jammukashmir Circle,DivReportingCircle,Jammu Division,Khara Madana BO,181145,BO,Delivery,SAMBA,JAMMU AND KASHMIR,32.681487,75.00854
Jammukashmir Circle,DivReportingCircle,Jammu Division,Chandu Chak BO,181102,BO,Delivery,JAMMU,JAMMU AND KASHMIR,32.61472,74.595682
Jammukashmir Circle,DivReportingCircle,Jammu Division,Chowadi BO,180011,BO,Delivery,JAMMU,JAMMU AND KASHMIR,32.681338,74.928184
Jammukashmir Circle,DivReportingCircle,Jammu Division,Dhiani BO,184121,BO,Delivery,SAMBA,JAMMU AND KASHMIR,32.526124,72.356142
Jammukashmir Circle,DivReportingCircle,Jammu Division,Guo Brahmna BO,184120,BO,Delivery,SAMBA,JAMMU AND KASHMIR,32.554431,74.951565
Jammukashmir Circle,DivReportingCircle,Jammu Division,Bamal Colony BO,181201,BO,Delivery,JAMMU,JAMMU AND KASHMIR,32.695821,74.332651
Delhi Circle,DivReportingCircle,Delhi East Division,Garhi Mandu BO,110053,BO,Non Delivery,NORTH EAST,DELHI,28.38,77.12
Delhi Circle,DivReportingCircle,New Delhi South Division,Sahpurjat BO,110049,BO,Non Delivery,SOUTH,DELHI,28.55,77.21
Delhi Circle,DivReportingCircle,New Delhi South Division,Jeevan Nagar BO,110014,BO,Non Delivery,SOUTH,DELHI,28.58,77.26
Bihar Circle,Muzaffarpur Region,Saran Division,Enai BO,841305,BO,Delivery,SARAN,BIHAR,25.760929,84.674064
Gujarat Circle,Vadodara Region,Surat Division,Utran BO,394105,BO,Non Delivery,SURAT,GUJARAT,21.2305298,72.86389
Himachal Pradesh Circle,DivReportingCircle,Shimla Division,Bachhunchh BO,171207,BO,Delivery,SHIMLA,HIMACHAL PRADESH,331.2,77.752
Himachal Pradesh Circle,DivReportingCircle,Shimla Division,Sungri BO,171224,BO,Delivery,SHIMLA,HIMACHAL PRADESH,31.288,77.698
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Chhatrapada B.O,752038,BO,Delivery,KHORDHA,ODISHA,20.0932767,85.449005
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Abhimanpur B.O,752021,BO,Delivery,KHORDHA,ODISHA,19.93747,85.4616083
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Badapari B.O,752023,BO,Delivery,KHORDHA,ODISHA,19.9269816,85.3769516
Kerala Circle,Calicut Region,Thalassery Division,Varayal BO,670644,BO,Delivery,WAYANAD,KERALA,11.84,75.9
Kerala Circle,Calicut Region,Thalassery Division,Kunhome BO,670731,BO,Delivery,WAYANAD,KERALA,11.76,75.85
Gujarat Circle,Rajkot Region,Bhavnagar Division,Ranparda BO,364265,BO,Delivery,BHAVNAGAR,GUJARAT,21.550643,71.758477
Gujarat Circle,Rajkot Region,Bhavnagar Division,Thordi BO,364110,BO,Delivery,BHAVNAGAR,GUJARAT,21.646545,72.191764
Gujarat Circle,Rajkot Region,Bhavnagar Division,Chok BO,364510,BO,Delivery,BHAVNAGAR,GUJARAT,21.392007,71.755618
Gujarat Circle,Rajkot Region,Bhavnagar Division,Lakhanka BO,364070,BO,Delivery,BHAVNAGAR,GUJARAT,21.523893,72.247912
Gujarat Circle,Rajkot Region,Bhavnagar Division,Dudheri BO,364290,BO,Delivery,BHAVNAGAR,GUJARAT,21.033342,71.703928
Gujarat Circle,Rajkot Region,Bhavnagar Division,Bila BO,364280,BO,Delivery,BHAVNAGAR,GUJARAT,21.248289,71.608534
Gujarat Circle,Rajkot Region,Bhavnagar Division,Melana BO,364760,BO,Delivery,BHAVNAGAR,GUJARAT,21.966758,71.771396
Gujarat Circle,Rajkot Region,Bhavnagar Division,Mokhada BO,364270,BO,Delivery,BHAVNAGAR,GUJARAT,21.583274,71.846981
Kerala Circle,Calicut Region,Calicut Division,Olavanna BO,673019,BO,Delivery,KOZHIKODE,KERALA,11.21,75.85
Kerala Circle,Calicut Region,Calicut Division,Thiruthiyad BO,673004,BO,Non Delivery,KOZHIKODE,KERALA,11.222,75.82
Jammukashmir Circle,DivReportingCircle,Baramulla Division,Sadarkoot Bala B.O,193504,BO,Delivery,BANDIPORA,JAMMU AND KASHMIR,74.22,34.11
Jammukashmir Circle,DivReportingCircle,Baramulla Division,Chandigam B.O,193223,BO,Delivery,KUPWARA,JAMMU AND KASHMIR,34.07,74.72
Jammukashmir Circle,DivReportingCircle,Baramulla Division,Batvina B.O,193501,BO,Delivery,GANDERBAL,JAMMU AND KASHMIR,34.214991,74.672858
Jammukashmir Circle,DivReportingCircle,Baramulla Division,Chamkote B.O,193225,BO,Delivery,KUPWARA,JAMMU AND KASHMIR,34.3996,73.8624
Jammukashmir Circle,DivReportingCircle,Baramulla Division,Aloosa B.O,193224,BO,Delivery,KUPWARA,JAMMU AND KASHMIR,34.423297,74.038825
Kerala Circle,Calicut Region,Calicut Division,Kadalmat BO,673581,BO,Delivery,WAYANAD,KERALA,11.54,76.22
Gujarat Circle,Rajkot Region,Bhavnagar Division,Moti Vavdi BO,364275,BO,Delivery,BHAVNAGAR,GUJARAT,21.610149,71.645309
Gujarat Circle,Rajkot Region,Bhavnagar Division,Monpar BO,364313,BO,Delivery,BHAVNAGAR,GUJARAT,21.947797,71.918506
Gujarat Circle,Rajkot Region,Bhavnagar Division,Pipardi BO,364230,BO,Delivery,BHAVNAGAR,GUJARAT,21.710786,71.70379
Gujarat Circle,Rajkot Region,Bhavnagar Division,Budhana BO,364240,BO,Delivery,BHAVNAGAR,GUJARAT,21.574655,71.909389
Haryana Circle,DivReportingCircle,Gurgaon Division,Sudaka BO,122107,BO,Delivery,NUH,HARYANA,28.095943,77.001664
Haryana Circle,DivReportingCircle,Gurgaon Division,Nai BO,122508,BO,Delivery,NUH,HARYANA,27.824681,77.177104
Haryana Circle,DivReportingCircle,Gurgaon Division,Baghanki BO,122105,BO,Delivery,NUH,HARYANA,28.21313,76.954679
Rajasthan Circle,Ajmer Region,Ajmer Division,Hatikhera B.O,305005,BO,Delivery,AJMER,RAJASTHAN,26.4496,74.5756
Rajasthan Circle,Ajmer Region,Ajmer Division,Dorai B.O,305003,BO,Delivery,AJMER,RAJASTHAN,26.0099,75.1224
Rajasthan Circle,Ajmer Region,Ajmer Division,Kanwalai B.O,305021,BO,Delivery,AJMER,RAJASTHAN,26.6003293,74.6105123
Rajasthan Circle,Ajmer Region,Ajmer Division,Bhagwan Pura B.O,305022,BO,Delivery,AJMER,RAJASTHAN,26.1589,74.6663
Gujarat Circle,Rajkot Region,Kutch Division,Naranpar R BO,370615,BO,Delivery,KACHCHH,GUJARAT,23.118672,69.590176
Gujarat Circle,Rajkot Region,Kutch Division,Jangadia BO,370655,BO,Delivery,KACHCHH,GUJARAT,23.441422,68.873481
Gujarat Circle,Rajkot Region,Kutch Division,Rampar N BO,370620,BO,Delivery,KACHCHH,GUJARAT,23.26764,69.213253
Gujarat Circle,Rajkot Region,Kutch Division,Tappar S BO,370425,BO,Delivery,KACHCHH,GUJARAT,23.0091457,69.6439509
Gujarat Circle,Rajkot Region,Kutch Division,Anandpar BO,370165,BO,Delivery,KACHCHH,GUJARAT,23.862415,70.6878872
Gujarat Circle,Rajkot Region,Kutch Division,Meghpar Lakhpat BO,370625,BO,Delivery,KACHCHH,GUJARAT,23.074314,70.06529
Gujarat Circle,Rajkot Region,Kutch Division,Gharana BO,370150,BO,Delivery,KACHCHH,GUJARAT,23.338848,70.527981
Gujarat Circle,Rajkot Region,Kutch Division,Koriyani BO,370601,BO,Delivery,KACHCHH,GUJARAT,23.712529,68.66035
Gujarat Circle,Rajkot Region,Kutch Division,Dhufi moti BO,370660,BO,Delivery,KACHCHH,GUJARAT,23.282093,69.005374
Gujarat Circle,Rajkot Region,Kutch Division,Devisar BO,370665,BO,Delivery,KACHCHH,GUJARAT,23.405281,69.331707
Gujarat Circle,Rajkot Region,Kutch Division,Angiya Mota BO,370675,BO,Delivery,KACHCHH,GUJARAT,23.329819,69.309358
Karnataka Circle,North Karnataka Region,Ballari Division,Sreedharagadda B.O,583103,BO,Delivery,BALLARI,KARNATAKA,15.210425,76.9342791
Karnataka Circle,North Karnataka Region,Ballari Division,P D Halli B.O,583111,BO,Delivery,BALLARI,KARNATAKA,15.1761792,77.0727594
Karnataka Circle,North Karnataka Region,Ballari Division,Swamihalli B.O,583112,BO,Delivery,BALLARI,KARNATAKA,14.971683,76.6110861
Karnataka Circle,North Karnataka Region,Ballari Division,Laxmipura B.O,583113,BO,Delivery,BALLARI,KARNATAKA,15.3469937,76.7840719
Karnataka Circle,North Karnataka Region,Ballari Division,Appayyanahalli B.O,583130,BO,Delivery,BALLARI,KARNATAKA,14.8580913,76.6875124
Karnataka Circle,North Karnataka Region,Ballari Division,Nadanga B.O,583114,BO,Delivery,BALLARI,KARNATAKA,15.6618661,77.0748349
Karnataka Circle,North Karnataka Region,Ballari Division,Anthapura B.O,583152,BO,Delivery,BALLARI,KARNATAKA,15.109314,76.7138661
Gujarat Circle,Rajkot Region,Kutch Division,Deshalpar BO,370040,BO,Delivery,KACHCHH,GUJARAT,23.2163902,69.6037638
Gujarat Circle,Ahmedabad HQ Region,Mahesana Division,Dodiwada BO,384415,BO,Delivery,MAHESANA,GUJARAT,23.545171,72.04015
Gujarat Circle,Ahmedabad HQ Region,Mahesana Division,Khodamali BO,384360,BO,Delivery,MAHESANA,GUJARAT,21.4436,74.3309
Punjab Circle,Punjab West Region,Kapurthala Division,Mullewal Khera BO,144702,BO,Delivery,JALANDHAR,PUNJAB,31.06579,75.24819
Punjab Circle,Punjab West Region,Kapurthala Division,Bath Kalan BO,144044,BO,Delivery,JALANDHAR,PUNJAB,31.52747,75.8066
